heure;IP source;IP destination;Flag;seq;lenght
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.45921:;"(84)
"
11:42:27;BP-Linux8.32826;IP;PTR?;ns1.lan.rt.domain:;"(45)
"
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.32826:;"(84)
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"116
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"134
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"169
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"46
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"46
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;BP-Linux8;IP;echo;192.168.115.1:;"64
"
11:42:27;192.168.115.1;IP;echo;BP-Linux8:;"64
"
11:42:27;BP-Linux8.ssh;IP;[P.],;192.168.190.130.50245:;"100
"
11:42:27;192.168.190.130.50245;IP;[.],;BP-Linux8.ssh:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"91
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"113
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"560
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"38
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1200
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"712
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"153
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"38
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"46
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"46
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"212
"
11:42:27;BP-Linux8.43795;IP;A?;ns1.lan.rt.domain:;"(33)
"
11:42:27;BP-Linux8.43795;IP;AAAA?;ns1.lan.rt.domain:;"(33)
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.43795:;"(49)
"
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.43795:;"(61)
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;BP-Linux8.53440;IP;[P.],;par21s23-in-f3.1e100.net.https:;"94
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"271
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"711
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"46
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"46
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[.],;BP-Linux8.53440:;"0
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.53440:;"358
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.53440:;"1418
"
11:42:27;BP-Linux8.53440;IP;[.],;par21s23-in-f3.1e100.net.https:;"0
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[.],;BP-Linux8.53440:;"1418
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[.],;BP-Linux8.53440:;"1418
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.53440:;"336
"
11:42:27;BP-Linux8.53440;IP;[.],;par21s23-in-f3.1e100.net.https:;"0
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.53440:;"46
"
11:42:27;BP-Linux8.53440;IP;[P.],;par21s23-in-f3.1e100.net.https:;"46
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;par21s23-in-f3.1e100.net.https;IP;[.],;BP-Linux8.53440:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"642
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1184
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1002
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"585
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1143
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"612
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"181
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"38
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"46
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"46
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;BP-Linux8.37513;IP;A?;ns1.lan.rt.domain:;"(30)
"
11:42:27;BP-Linux8.37513;IP;AAAA?;ns1.lan.rt.domain:;"(30)
"
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.37513:;"(46)
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"87
"
11:42:27;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.37513:;"(58)
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:27;BP-Linux8.39653;IP;[S],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"128
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"669
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"38
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"46
"
11:42:27;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"46
"
11:42:27;par21s18-in-f3.1e100.net.https;IP;[S.],;BP-Linux8.39653:;"0
"
11:42:27;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:27;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"193
"
11:42:27;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[.],;BP-Linux8.39653:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[.],;BP-Linux8.39653:;"1418
"
11:42:28;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"1418
"
11:42:28;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"1374
"
11:42:28;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:28;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"93
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"292
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"69
"
11:42:28;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"163
"
11:42:28;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"537
"
11:42:28;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"38
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"38
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[.],;BP-Linux8.39653:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[.],;BP-Linux8.39653:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"961
"
11:42:28;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"443
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.39653:;"46
"
11:42:28;BP-Linux8.39653;IP;[.],;par21s18-in-f3.1e100.net.https:;"0
"
11:42:28;BP-Linux8.39653;IP;[P.],;par21s18-in-f3.1e100.net.https:;"46
"
11:42:28;par21s18-in-f3.1e100.net.https;IP;[.],;BP-Linux8.39653:;"0
"
11:42:28;BP-Linux8.34862;IP;[P.],;par10s38-in-f3.1e100.net.https:;"425
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"118
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"868
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[P.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;BP-Linux8.34862;IP;[.],;par10s38-in-f3.1e100.net.https:;"0
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
11:42:28;par10s38-in-f3.1e100.net.https;IP;[.],;BP-Linux8.34862:;"1418
"
